125,96,177,97,176,117,124,116,HĐND
193,97,247,97,246,118,193,117,UBND
63,150,91,150,91,162,63,162,ĐÓNG
151,69,199,70,197,90,150,90,SỞ
161,149,177,149,177,162,161,162,CỔ
82,90,108,91,107,117,81,117,ỦY
183,117,214,117,212,145,183,144,CỔ
26,90,78,90,78,117,25,116,ĐẢNG
228,150,245,150,245,162,228,162,CÁI
80,72,142,73,142,93,80,92,TRỤ
140,150,159,150,159,162,140,162,TRÀ
60,120,138,121,137,145,58,144,PHƯỜNG
142,120,180,120,180,144,142,144,TRÀ
41,152,61,152,61,162,41,162,KHU
93,151,122,151,122,162,93,162,THỊNH
22,152,40,152,40,163,22,162,ĐC:
198,150,226,151,226,162,198,162,MÓNG
130,152,139,151,139,162,129,162,P.
111,103,121,103,121,110,111,110,-
181,103,191,102,191,111,181,111,-
184,151,198,151,198,162,184,162,TP.
178,154,182,154,182,159,178,159,Z
