669,65,801,65,801,135,669,137,ĐẦU
1078,65,1194,64,1194,141,1078,141,NỘI
805,242,941,240,941,342,804,343,GIẢI
492,246,587,244,585,345,492,345,CỔ
813,78,884,77,885,134,815,135,TƯ
957,253,1145,252,1145,344,957,345,PHÁP
565,67,647,67,658,138,568,137,VÀ
893,78,960,77,960,134,895,134,TP
191,256,378,258,378,345,190,344,CÔNG
971,66,1055,65,1064,133,971,133,HÀ
325,80,555,80,555,146,326,147,HOẠCH
602,246,785,246,785,346,600,345,PHẦN
242,67,320,68,317,136,242,136,KẾ
393,270,475,269,473,343,397,342,TY
144,68,229,69,230,139,144,138,SỞ
