78,172,97,172,96,191,77,190,HẤP
62,152,88,154,87,171,61,170,VIÊM
62,171,78,172,78,189,61,188,HÔ
68,135,92,137,91,154,67,152,DỊCH
98,174,117,176,117,193,97,192,CẤP
56,210,95,211,96,228,56,227,CORONA
46,265,67,265,66,286,44,286,MỖI
71,248,93,248,93,267,71,266,CỦA
45,227,58,228,58,246,44,246,LÀ
94,269,115,270,115,289,94,288,DÂN
96,212,116,213,116,230,95,230,MỚI
93,137,119,139,118,157,92,155,BỆNH
67,268,94,268,94,287,66,287,CÔNG
60,113,95,116,95,135,60,132,PHÒNG
66,192,81,193,81,209,65,208,DO
81,193,110,195,110,211,81,209,VIRUS
91,231,122,233,122,252,91,250,NHIỆM
96,117,129,120,129,140,96,137,CHỐNG
59,228,90,229,90,247,58,247,TRÁCH
89,155,120,157,120,175,88,172,ĐƯỜNG
199,180,206,178,209,184,205,186,X
