440,337,604,337,604,419,440,419,MINH
372,195,538,195,538,289,372,289,CÔNG
214,340,422,340,422,422,214,422,QUANG
554,206,634,206,634,288,554,288,TY
651,206,823,206,823,288,651,288,TNHH
628,89,732,89,732,121,628,121,THÀNH
669,337,989,337,989,419,669,419,LOGISTICS
514,89,576,89,576,121,514,121,ĐẦU
378,94,480,94,480,128,378,128,HOẠCH
858,88,912,88,912,124,858,124,NỘI
808,88,852,88,852,118,808,118,HÀ
739,87,801,87,801,121,739,121,PHỐ
287,90,331,90,331,122,287,122,SỞ
582,92,624,92,624,122,582,122,TƯ
335,90,373,90,373,122,335,122,KẾ
489,94,509,94,509,122,489,122,&
624,371,650,371,650,385,624,385,-
